ut1_unix,gdlat,glon,tec,dtec,station,experiment_id,file,timestamp_utc,year,date,month,hour
1640908800.0,40.0,44.0,4.15904,0.923597,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 00:00:00+00:00,2021,2021-12-31,12,2021-12-31 00:00:00+00:00
1640909100.0,40.0,44.0,4.13982,0.756443,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 00:05:00+00:00,2021,2021-12-31,12,2021-12-31 00:00:00+00:00
1640909400.0,40.0,44.0,4.17089,0.757008,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 00:10:00+00:00,2021,2021-12-31,12,2021-12-31 00:00:00+00:00
1640909700.0,40.0,44.0,4.34476,0.756943,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 00:15:00+00:00,2021,2021-12-31,12,2021-12-31 00:00:00+00:00
1640910000.0,40.0,44.0,4.7665,0.928539,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 00:20:00+00:00,2021,2021-12-31,12,2021-12-31 00:00:00+00:00
1640910300.0,40.0,44.0,4.94448,0.929233,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 00:25:00+00:00,2021,2021-12-31,12,2021-12-31 00:00:00+00:00
1640910600.0,40.0,44.0,5.0884,0.930059,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 00:30:00+00:00,2021,2021-12-31,12,2021-12-31 00:00:00+00:00
1640910900.0,40.0,44.0,5.15489,0.957733,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 00:35:00+00:00,2021,2021-12-31,12,2021-12-31 00:00:00+00:00
1640911500.0,40.0,44.0,3.43387,1.3377,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 00:45:00+00:00,2021,2021-12-31,12,2021-12-31 00:00:00+00:00
1640911800.0,40.0,44.0,3.52377,1.30965,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 00:50:00+00:00,2021,2021-12-31,12,2021-12-31 00:00:00+00:00
1640912100.0,40.0,44.0,3.80216,0.923679,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 00:55:00+00:00,2021,2021-12-31,12,2021-12-31 00:00:00+00:00
1640912400.0,40.0,44.0,3.78469,0.923438,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 01:00:00+00:00,2021,2021-12-31,12,2021-12-31 01:00:00+00:00
1640912700.0,40.0,44.0,3.65817,1.30926,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 01:05:00+00:00,2021,2021-12-31,12,2021-12-31 01:00:00+00:00
1640913000.0,40.0,44.0,4.03852,0.936851,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 01:10:00+00:00,2021,2021-12-31,12,2021-12-31 01:00:00+00:00
1640913300.0,40.0,44.0,4.06976,0.925781,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 01:15:00+00:00,2021,2021-12-31,12,2021-12-31 01:00:00+00:00
1640913600.0,40.0,44.0,4.91234,0.760586,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 01:20:00+00:00,2021,2021-12-31,12,2021-12-31 01:00:00+00:00
1640913900.0,40.0,44.0,4.91874,0.755426,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 01:25:00+00:00,2021,2021-12-31,12,2021-12-31 01:00:00+00:00
1640914200.0,40.0,44.0,4.93889,0.755071,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 01:30:00+00:00,2021,2021-12-31,12,2021-12-31 01:00:00+00:00
1640914500.0,40.0,44.0,4.73827,0.923149,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 01:35:00+00:00,2021,2021-12-31,12,2021-12-31 01:00:00+00:00
1640914800.0,40.0,44.0,4.61441,1.3068,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 01:40:00+00:00,2021,2021-12-31,12,2021-12-31 01:00:00+00:00
1640915700.0,40.0,44.0,2.44854,0.494246,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 01:55:00+00:00,2021,2021-12-31,12,2021-12-31 01:00:00+00:00
1640916000.0,40.0,44.0,2.56135,0.462047,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 02:00:00+00:00,2021,2021-12-31,12,2021-12-31 02:00:00+00:00
1640916300.0,40.0,44.0,3.46891,1.30613,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 02:05:00+00:00,2021,2021-12-31,12,2021-12-31 02:00:00+00:00
1640917500.0,40.0,44.0,5.08209,1.3024,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 02:25:00+00:00,2021,2021-12-31,12,2021-12-31 02:00:00+00:00
1640917800.0,40.0,44.0,5.00938,1.30304,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 02:30:00+00:00,2021,2021-12-31,12,2021-12-31 02:00:00+00:00
1640918700.0,40.0,44.0,5.01236,1.3026,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 02:45:00+00:00,2021,2021-12-31,12,2021-12-31 02:00:00+00:00
1640919000.0,40.0,44.0,4.89646,1.30235,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 02:50:00+00:00,2021,2021-12-31,12,2021-12-31 02:00:00+00:00
1640919300.0,40.0,44.0,4.83065,1.30238,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 02:55:00+00:00,2021,2021-12-31,12,2021-12-31 02:00:00+00:00
1640919600.0,40.0,44.0,4.8237,1.30367,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 03:00:00+00:00,2021,2021-12-31,12,2021-12-31 03:00:00+00:00
1640922000.0,40.0,44.0,3.14484,1.33224,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 03:40:00+00:00,2021,2021-12-31,12,2021-12-31 03:00:00+00:00
1640922300.0,40.0,44.0,3.33739,1.30685,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 03:45:00+00:00,2021,2021-12-31,12,2021-12-31 03:00:00+00:00
1640922600.0,40.0,44.0,3.6194,1.3075,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 03:50:00+00:00,2021,2021-12-31,12,2021-12-31 03:00:00+00:00
1640922900.0,40.0,44.0,3.88158,1.30826,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 03:55:00+00:00,2021,2021-12-31,12,2021-12-31 03:00:00+00:00
1640923200.0,40.0,44.0,4.29663,1.30756,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 04:00:00+00:00,2021,2021-12-31,12,2021-12-31 04:00:00+00:00
1640923500.0,40.0,44.0,4.76321,1.30696,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 04:05:00+00:00,2021,2021-12-31,12,2021-12-31 04:00:00+00:00
1640923800.0,40.0,44.0,5.17222,1.3075,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 04:10:00+00:00,2021,2021-12-31,12,2021-12-31 04:00:00+00:00
1640924100.0,40.0,44.0,5.54887,1.30901,ARUC,100019196,/opt/openmadrigal/madroot/experiments4/2021/gps/31dec21/gps211231g.002.hdf5,2021-12-31 04:15:00+00:00,2021,2021-12-31,12,2021-12-31 04:00:00+00:00
